"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2444634,"October 22, 2022","South Carolina",Garnett,"Bryant Rd",2,0,N/A
2444629,"October 22, 2022",Georgia,"Port Wentworth","1133 Coldbrook Station Cir",1,0,N/A
2443430,"October 22, 2022",Ohio,Columbus,"1058 Country Club Rd",1,0,N/A
2446161,"October 22, 2022",Indiana,"Fort Wayne","11700 block of Millstone Dr",1,0,N/A
2443379,"October 22, 2022",Maryland,Baltimore,"1700 block of Normal Ave",1,0,N/A
2443266,"October 22, 2022",Kentucky,Louisville,"1000 block of Esquire Alley",1,0,N/A
2442749,"October 22, 2022","New York","New York (Manhattan)","111 E 128th St",1,0,N/A
2443128,"October 22, 2022",Illinois,Peoria,"2900 block of W Seibold St",1,0,N/A
2443464,"October 22, 2022",Ohio,Hamilton,"676 Rockford Dr",2,0,N/A
2443048,"October 22, 2022",Texas,Tyler,"2400 block of N Broadway Ave",1,0,N/A
2444501,"October 22, 2022",Pennsylvania,Philadelphia,"1500 block of W Clearfield St",1,0,N/A
2442799,"October 22, 2022",Oklahoma,Tulsa,"1500 block of E 48th St NW",1,1,N/A
2443070,"October 22, 2022",Illinois,"Rock Island","1000 block of 14th St",1,0,N/A
2446879,"October 22, 2022","New Mexico","San Clemente","Calle Borrego",1,1,N/A
2443585,"October 22, 2022",Colorado,Denver,"1600 block of S Beach Ct",1,2,N/A
2444056,"October 22, 2022",Ohio,Cleveland,"2600 block of Woodhill Rd",1,0,N/A
2444240,"October 22, 2022",Virginia,Petersburg,"2000 block of E Washington St",1,1,N/A
2443607,"October 22, 2022",Texas,"San Antonio","2300 block of W Cesar Chavez Blvd",1,0,N/A
2443611,"October 22, 2022",Texas,"San Antonio","919 Guadalupe St",1,0,N/A
2443140,"October 22, 2022",Louisiana,Opelousas,"100 block of S Academy St",1,0,N/A
2443325,"October 22, 2022",Florida,"Belle Glade","340 SW 6th St",1,0,N/A
2443090,"October 22, 2022",Kentucky,Nicholasville,"Foxwood Dr",1,0,N/A
2443440,"October 22, 2022",Ohio,Mansfield,"20 Florence Ave",1,0,N/A
2443366,"October 22, 2022",Texas,Houston,"7214 Narcissus St",1,0,N/A
2443559,"October 22, 2022",Texas,Houston,"7200 block of Jensen Dr",1,0,N/A
2443545,"October 22, 2022",Arizona,Phoenix,"N 18th St and McDowell Rd",1,0,N/A
2443208,"October 22, 2022",Illinois,Chicago,"1200 block of S Fairfield Ave",1,1,N/A
2442653,"October 22, 2022",Texas,Houston,"3200 block of Simmons Dr",1,0,N/A
2443473,"October 22, 2022",Ohio,Peebles,"533 Duffey Rd",2,0,N/A
2455520,"October 22, 2022",California,"San Diego","61st St and Imperial Ave",1,0,N/A
2442905,"October 22, 2022",Texas,Dallas,"1441 N Beckley Ave",2,1,N/A
2444108,"October 22, 2022",Arizona,Phoenix,"51st Ave and McDowell Rd",1,0,N/A
2443231,"October 22, 2022",Arizona,Phoenix,"6330 W Miami St",1,7,N/A
2445854,"October 22, 2022",Texas,Austin,"5762 N Mopac Expy",1,0,N/A
2443137,"October 22, 2022",Wisconsin,Milwaukee,"4473 N 38th St",1,0,N/A
2443457,"October 22, 2022",Ohio,"Cincinnati (Lockland)","Elm St and W Wyoming Ave",1,0,N/A
2443442,"October 22, 2022",Ohio,Akron,"100 block of Dodge Ave",1,0,N/A
2443658,"October 22, 2022",Virginia,Vansant,"Sunset Hollow Rd",1,0,N/A
2442847,"October 22, 2022",Pennsylvania,Philadelphia,"4300 block of American St",1,0,N/A
2443405,"October 22, 2022",Washington,Yakima,"Chestnut Ave and 6th St",1,0,N/A
2443403,"October 22, 2022",Illinois,Chicago,"7200 block of S Phillips Ave",1,0,N/A
2443064,"October 22, 2022",Iowa,"Des Moines","1500 block of 11th St",1,0,N/A
2442820,"October 22, 2022",Pennsylvania,Philadelphia,"6301 Oxford Ave",1,0,N/A
2443161,"October 22, 2022",Louisiana,"Denham Springs","1100 block of Calmes Rd",1,1,N/A
2443205,"October 22, 2022",Illinois,Chicago,"8300 block of S Marshfield Ave",1,0,N/A
2444958,"October 22, 2022",California,"Loma Linda","26200 block of Redlands Blvd",1,0,N/A
2442894,"October 22, 2022",Massachusetts,Boston,"39 Baird St",1,0,N/A
2442755,"October 22, 2022","New York",Bronx,"E 219th St and Barnes Ave",1,0,N/A
2444539,"October 22, 2022",Alabama,Mobile,"5000 block of Kooiman Rd",1,0,N/A
2450817,"October 22, 2022",Alabama,Birmingham,"16 64th St N",1,0,N/A
2442995,"October 21, 2022",California,Sacramento,"1400 Grand Ave",1,0,N/A
2450590,"October 21, 2022",Mississippi,Cleveland,"511 Lee St",1,3,N/A
2444712,"October 21, 2022",California,Fresno,"Norwich Ave",1,0,N/A
2442632,"October 21, 2022",Louisiana,"New Orleans","2200 block of N Galvez St",1,3,N/A
2443055,"October 21, 2022","South Carolina",Columbia,"3400 block of Kay St",1,0,N/A
2442715,"October 21, 2022",Maryland,Baltimore,"1000 block of N Calhoun St",1,0,N/A
2442713,"October 21, 2022",Maryland,Baltimore,"5600 block of Magnolia Ave",1,0,N/A
2442337,"October 21, 2022",Michigan,"Hazel Park","1400 E 10 Mile Rd",1,0,N/A
2443082,"October 21, 2022",Colorado,Pueblo,"4700 block of Bergemann Rd",1,0,N/A
2444517,"October 21, 2022",Pennsylvania,Philadelphia,"3900 block of Kensington Ave",1,0,N/A
2442534,"October 21, 2022","North Carolina",Fayetteville,"2000 block of Maitland Dr",1,0,N/A
2442432,"October 21, 2022",Missouri,"Kansas City","I-35 and I-70",1,0,N/A
2442486,"October 21, 2022",Oklahoma,"Oklahoma City","3030 S Prospect Ave",1,0,N/A
2445342,"October 21, 2022",California,Salinas,"1500 block of Antelope Dr",1,1,N/A
2446007,"October 21, 2022",Wisconsin,Milwaukee,"2230 N Bremen St",1,0,N/A
2443024,"October 21, 2022",California,Compton,"100 block of E Elm St",1,0,N/A
2442348,"October 21, 2022",Michigan,Pontiac,"W Rundell St and Putnam Ave",1,0,N/A
2446746,"October 21, 2022",Wisconsin,Madison,"7100 block of McKee Rd",1,0,N/A
2442590,"October 21, 2022",Texas,Houston,"7201 Bissonnet St",1,2,N/A
2442390,"October 21, 2022",Georgia,Athens,"145 Gaines School Rd",1,1,N/A
2442564,"October 21, 2022",Texas,Houston,"1200 block of E Marsham Cir",2,0,N/A
2442503,"October 21, 2022",Texas,"Mission (Alton)","Conway Ave and 4 Mile Line Rd",1,0,N/A
2442581,"October 21, 2022",Texas,Humble,"6019 Velma Ln",1,0,N/A
2443313,"October 21, 2022",Arizona,Yucca,"Alamo Rd",2,0,N/A
2444683,"October 21, 2022",Wisconsin,Hartland,"700 Mansfield Court",6,0,N/A
2442212,"October 21, 2022",Illinois,Morrison,"600 block of N Cherry St",1,1,N/A
2442911,"October 21, 2022",Florida,"Maitland (Eatonville)","Samuel St",1,0,N/A
2442937,"October 21, 2022",Texas,Austin,"6600 Ed Bluestein Blvd",1,0,N/A
2442909,"October 21, 2022",Connecticut,Hartford,"Wethersfield Ave and Elliott St",1,0,N/A
2442930,"October 21, 2022",Arizona,Phoenix,"35th Ave and Bethany Home Rd",1,0,N/A
2442890,"October 21, 2022","New Mexico",Albuquerque,"100 1st St SW",1,0,N/A
2442888,"October 21, 2022",Pennsylvania,"Pittsburgh (Penn Hills)","300 block of Crescent Gardens Dr",1,0,N/A
2442880,"October 21, 2022",Indiana,"South Bend","500 block of Pennsylvania Ave",1,0,N/A
2442071,"October 21, 2022",California,"Los Angeles","Alameda St and 88th St",1,0,N/A
2443018,"October 21, 2022",California,"Los Angeles","S Main St and W 39th St",1,0,N/A
2443401,"October 21, 2022",Florida,Miami,"NW 17th Ave and NW 117th St",1,0,N/A
2442691,"October 21, 2022",Colorado,Loveland,"CO-402 and SE Frontage Rd",1,0,N/A
2442626,"October 21, 2022",Arkansas,"North Little Rock","5700 AR-161",1,0,N/A
2442738,"October 21, 2022",Illinois,Montgomery,"1200 block of Lebanon St",1,0,N/A
2441993,"October 21, 2022",Illinois,Chicago,"2500 block of E 79th St",1,1,N/A
2442727,"October 21, 2022",Washington,Yakima,"1000 block of N 1st St",1,0,N/A
2442606,"October 21, 2022",Texas,Lubbock,"200 block of N Avenue R",1,0,N/A
2442665,"October 21, 2022","New Jersey","East Orange","411 Park Ave",1,0,N/A
2443825,"October 21, 2022",California,"Santa Ana","1600 block of S Evergreen St",1,0,N/A
2442602,"October 21, 2022",Alabama,Mobile,"Grant St",1,0,N/A
2443020,"October 21, 2022",Virginia,Richmond,"5700 block of Thorndale Ave",1,0,N/A
2441465,"October 20, 2022",Wisconsin,Milwaukee,"9400 block of W Sheridan Ave",1,0,N/A
2442064,"October 20, 2022",Oregon,Portland,"SE Henderson St and SE 76th Ave",1,0,N/A
2442134,"October 20, 2022",Washington,Keller,"303 Mountain Ridge Homes Rd",2,1,N/A
2441996,"October 20, 2022","South Carolina",Greenville,"Clemson Ave and Alice St",1,0,N/A
2441853,"October 20, 2022",Colorado,Aurora,"16800 E Centertech Pkwy",1,0,N/A
2442340,"October 20, 2022",Virginia,Richmond,"1900 block of Q St",1,1,N/A
2442378,"October 20, 2022",Michigan,Flint,"2200 block of Blades Ave",1,0,N/A
2442498,"October 20, 2022","North Carolina",Cherokee,"15 Paint Town Rd",1,0,N/A
2442355,"October 20, 2022",Georgia,Hinesville,"910 Brett Dr",1,1,N/A
2441752,"October 20, 2022",Virginia,Norfolk,"800 block of B Ave",1,0,N/A
2441941,"October 20, 2022",Georgia,Thomasville,"1300 block of N Dawson St",1,0,N/A
2442162,"October 20, 2022",Nevada,"Las Vegas","1200 block of N Christy Ln",1,1,N/A
2442424,"October 20, 2022","South Carolina",Summerville,"107 Roberta Dr",1,0,N/A
2441905,"October 20, 2022",Florida,"Orlando (Pine Hills)","6700 block of Stardust Ln",1,0,N/A
2446009,"October 20, 2022",Wisconsin,"Milwaukee (Brown Deer)","4536 W Woodale Ave",1,0,N/A
2441484,"October 20, 2022",Pennsylvania,Harrisburg,"100 Hall Manor Plc",1,0,N/A
2441532,"October 20, 2022",California,"Huntington Park","3400 block of E Gage Ave",1,0,N/A
2441672,"October 20, 2022",California,Modesto,"1500 block of Imperial Ave",2,0,N/A
2441675,"October 20, 2022",California,Sacramento,"39th St and N St",1,0,N/A
2441998,"October 20, 2022",Florida,Bradenton,"700 block of 17th St E",1,0,N/A
2442326,"October 20, 2022",Arizona,Tucson,"6000 block of N Featherstone Trail",1,0,N/A
2442185,"October 20, 2022",California,"Santa Maria","Boone St and Western Ave",1,0,N/A
2442080,"October 20, 2022",Pennsylvania,Philadelphia,"2700 block of Swain St",1,1,N/A
2442052,"October 20, 2022",Indiana,Indianapolis,N/A,1,0,N/A
2441584,"October 20, 2022",Maryland,"District Heights","3232 Walters Ln",1,0,N/A
2441372,"October 20, 2022",Illinois,Chicago,"2900 block of E 126th St",1,0,N/A
2442170,"October 20, 2022",Ohio,"West Chester","5370 Aster Park Dr",1,0,N/A
2442752,"October 20, 2022",Washington,Vancouver,"Mill Plain Blvd and Chkalov Dr",1,1,N/A
2441901,"October 20, 2022",Florida,Molino,"Cedartown Rd and Jahaza Rd",1,0,N/A
2441818,"October 20, 2022",Arkansas,"Little Rock","3500 block of S Bryant",1,0,N/A
2441760,"October 20, 2022","New York",Rochester,"N Goodman St and Keller St",1,0,N/A
2446433,"October 20, 2022",Mississippi,Greenwood,"Ridge St",1,0,N/A
2441859,"October 20, 2022",Louisiana,Monroe,"100 block of Dillingham Dr",1,0,N/A
2441944,"October 20, 2022",Nevada,"Las Vegas","2735 S Maryland Pkwy",2,0,N/A
2442514,"October 20, 2022",Kentucky,"Louisville (Shively)","1700 block of Bachman Dr",1,0,N/A
2441035,"October 19, 2022",Georgia,Columbus,"201 9th St",1,0,N/A
2441241,"October 19, 2022","South Carolina",Easley,"Kay Dr",1,0,N/A
2441947,"October 19, 2022","South Carolina","North Charleston","Bailey Dr",1,0,N/A
2441319,"October 19, 2022",Missouri,"Grain Valley","NW Sawgrass Dr and NW Scenic Ln",1,0,N/A
2441028,"October 19, 2022",Texas,Rockdale,"100 block of Inwood Dr",1,1,N/A
2441316,"October 19, 2022",Missouri,"Kansas City","E 12th St and Grand Blvd",1,0,N/A
2440778,"October 19, 2022",Maryland,Baltimore,"5200 block of Cuthbert Ave",1,0,N/A
2441448,"October 19, 2022",Maryland,Baltimore,"4406 Pall Mall Rd",1,0,N/A
2441108,"October 19, 2022",Tennessee,Nashville,"800 Fairwin Ave",1,0,N/A
2441351,"October 19, 2022",Colorado,Denver,"16000 block of E 49th Ave",1,0,N/A
2440906,"October 19, 2022","New York",Bronx,"3734 White Plains Rd",1,0,N/A
2440912,"October 19, 2022",Virginia,Richmond,"2200 block of 23rd St",1,0,N/A
2441703,"October 19, 2022",Michigan,Saginaw,"900 block of N Porter St",1,0,N/A
2440798,"October 19, 2022",Texas,Lasara,"Wells St and 6th St",1,1,N/A
2440896,"October 19, 2022",Tennessee,Christiana,"Link Rd",1,0,N/A
2441513,"October 19, 2022","New York","Staten Island",N/A,1,0,N/A
2441106,"October 19, 2022",California,"Los Angeles","9400 block of Juniper St",1,0,N/A
2442922,"October 19, 2022",Maine,Lewiston,"70 River St",1,0,N/A
2443327,"October 19, 2022",Arizona,"Golden Valley","S Centennial Rd and W Geronimo Dr",1,0,N/A
2441498,"October 19, 2022",Florida,"Fort Lauderdale (Lauderhill)","5821 Blueberry Ct",2,1,N/A
2441454,"October 19, 2022",Nevada,Reno,"100 block of Bartlett St",1,0,N/A
2440714,"October 19, 2022",Michigan,Detroit,"Patton St and W Chicago St",1,0,N/A
2441111,"October 19, 2022",California,Hawthorne,"11600 block of Van Ness Ave",1,0,N/A
2441404,"October 19, 2022",Pennsylvania,Philadelphia,"4700 block of Alcott St",1,0,N/A
2441391,"October 19, 2022",Pennsylvania,Philadelphia,"6142 Market St",1,0,N/A
2442770,"October 19, 2022",Ohio,Bucyrus,"400 block of N Poplar St",1,0,N/A
2441871,"October 19, 2022",Mississippi,Oxford,MS-334,1,0,N/A
2441963,"October 19, 2022",Florida,Tampa,"N 37th St and E Wilder Ave",1,0,N/A
2444942,"October 19, 2022",Idaho,Boise,"7000 block of W Emerald St",1,0,N/A
2441425,"October 19, 2022",Washington,Seattle,"1143 Martin Luther King Jr Way",1,0,N/A
2440710,"October 19, 2022",Florida,Miami,"17601 SW 8th St",1,0,N/A
2441176,"October 19, 2022","North Carolina",Clemmons,"Hawk Ridge Dr",1,0,N/A
2441553,"October 19, 2022",Alabama,Andalusia,"1013 Foxwood Dr",1,0,N/A
2441289,"October 19, 2022","New Jersey","Atlantic City","1400 block of Atlantic Ave",1,0,N/A
2441167,"October 19, 2022","North Carolina","Hope Mills","Kenmont Ln",1,0,N/A
2441850,"October 19, 2022",Colorado,Brighton,"15150 Brighton Rd",1,0,N/A
2441364,"October 19, 2022",Montana,Billings,"4600 block of Murphy Ave",3,0,N/A
2440300,"October 18, 2022",Florida,Ocala,"3924 W Silver Springs Blvd",1,1,N/A
2440930,"October 18, 2022",Louisiana,Hammond,"Happywoods Rd and Club Deluxe Rd",1,1,N/A
2440255,"October 18, 2022",Mississippi,Jackson,"2800 block of Greenwood Ave",1,0,N/A
2440239,"October 18, 2022",Louisiana,"New Orleans","3100 block of Frenchmen St",1,1,N/A
2441104,"October 18, 2022",Arkansas,"Little Rock","1400 block of Leander Dr",1,0,N/A
2440698,"October 18, 2022",Pennsylvania,Lancaster,"529 Woodward St",1,0,N/A
2440857,"October 18, 2022",Ohio,Cleveland,"8800 block of Wade Park Ave",1,0,N/A
2440338,"October 18, 2022",Maryland,Hagerstown,"55 Murph Ave",1,0,N/A
2440815,"October 18, 2022",Florida,Tampa,"4009 N Armenia Ave",1,0,N/A
2440855,"October 18, 2022",Ohio,Cincinnati,N/A,1,1,N/A
2445086,"October 18, 2022",Michigan,Detroit,"11560 Harper Rd",1,0,N/A
2440074,"October 18, 2022",Louisiana,Mandeville,"790 Lane St",2,0,N/A
2440259,"October 18, 2022",California,Sacramento,"3900 block of 41st St",1,0,N/A
2440106,"October 18, 2022",California,"Los Angeles","3800 block of Dwiggins St",1,0,N/A
2440775,"October 18, 2022",Montana,"Gallatin Gateway","50 Cliff Manor Lane",2,0,N/A
2440095,"October 18, 2022",California,"San Francisco","900 block of Market St",1,0,N/A
2440336,"October 18, 2022",Nevada,"Las Vegas","5200 block of Tipper Ave",1,0,N/A
2440363,"October 18, 2022",Nevada,"Las Vegas","2600 block of N Los Feliz St",1,0,N/A
2440379,"October 18, 2022",Illinois,Chicago,"2500 block of W Estes Ave",1,1,N/A
2440662,"October 18, 2022",Florida,Jacksonville,"Cleveland St",1,0,N/A
2440801,"October 18, 2022",Louisiana,Shreveport,"4109 Pines Rd",3,0,N/A
2446557,"October 18, 2022",Oregon,Portland,"14700 block of SE Division St",1,0,N/A
2440176,"October 18, 2022",Maryland,Baltimore,"1515 Washington Blvd",1,0,N/A
2441161,"October 18, 2022","North Carolina",Fayetteville,"1800 block of Slater Ave",1,0,N/A
2440442,"October 18, 2022",Nevada,Sparks,"1701 E Prater Way",1,0,N/A
2440724,"October 18, 2022",Florida,Miami,"NW 16th Ave and NW 77th Terrace",1,0,N/A
2441294,"October 18, 2022",Oklahoma,"Oklahoma City (Midwest City)","9600 block of Sonata Ct",1,0,N/A
2440393,"October 18, 2022",California,"San Diego","S 43rd St and Newton Ave",1,0,N/A
2440209,"October 18, 2022",California,Stockton,"4000 block of E 4th St",1,0,N/A
2440562,"October 18, 2022",Arkansas,Paragould,"116 S Rockingchair Rd",1,1,N/A
2440534,"October 18, 2022",Arkansas,Benton,"1309 Country Oaks Dr",2,1,N/A
2441264,"October 18, 2022",Indiana,Indianapolis,"N Lynhurst Dr and 10th St",1,0,N/A
2441258,"October 18, 2022","South Carolina",Hartsville,"Evelyn Cir",1,0,N/A
2441016,"October 18, 2022","South Carolina",Bluffton,"191 Buck Island Rd",1,0,N/A
2441183,"October 18, 2022","North Carolina","Winston Salem (Winston-salem)","1700 block of Peachtree St",1,2,N/A
2441179,"October 18, 2022","North Carolina",Greensboro,"Holt Ave and E Bessemer Ave",1,0,N/A
2440970,"October 18, 2022",Louisiana,"New Iberia","1000 block of Shelton Ave",1,0,N/A
2441159,"October 18, 2022","North Carolina",Fayetteville,"S Raeford Rd",1,0,N/A
2449726,"October 18, 2022",California,Arcata,N/A,1,0,N/A
2441094,"October 18, 2022",Louisiana,Harvey,"2300 block of Rochelle Ave",1,0,N/A
2439536,"October 17, 2022",Indiana,Jeffersonville,"2000 Paddle Wheel Ct",1,0,N/A
2439676,"October 17, 2022",Tennessee,Memphis,"4100 block of Mill Branch Rd",1,0,N/A
2439809,"October 17, 2022","New York","Corona (Queens)","127 -07 Atlantic Ave",1,1,N/A
2440305,"October 17, 2022",Florida,"Altamonte Springs","126 Maitland Ave",1,0,N/A
2439503,"October 17, 2022",Texas,Colony,"5151 N Colony Blvd",1,0,N/A
2440122,"October 17, 2022",California,"Corona (Eastvale)","12000 block of Craigburn Cir",1,1,N/A
2439553,"October 17, 2022",Texas,"Fort Worth","317 Collard St",1,0,N/A
2439942,"October 17, 2022",Illinois,Chicago,"6320 N Western Ave",1,0,N/A
2439522,"October 17, 2022",Texas,Southlake,"1200 block of E State Hwy 114",1,0,N/A
2441732,"October 17, 2022","New Mexico",Hernandez,"Co Rd 1",1,0,N/A
2439542,"October 17, 2022",Texas,"Fort Worth","1600 block of Weyland Dr",1,0,N/A
2439155,"October 17, 2022",Florida,Jacksonville,"5000 Norwood Ave",1,0,N/A
2439506,"October 17, 2022",Tennessee,Chattanooga,"2700 block of E 25th St",1,0,N/A
2440154,"October 17, 2022",Michigan,Baldwin,"S Harvard Ave",1,0,N/A
2440419,"October 17, 2022",Nevada,"Las Vegas","1100 block of Century Garden Dr",1,0,N/A
2439791,"October 17, 2022",Virginia,Henrico,"1600 block of Azrock Ct",1,1,N/A
2440411,"October 17, 2022",Georgia,Augusta,"3024 Washington Rd",1,1,N/A
2439263,"October 17, 2022",Ohio,Cincinnati,"1832 Sunset Ave",1,0,N/A
2439460,"October 17, 2022",Wisconsin,"Green Bay","1600 block of Amy St",1,0,N/A
2440116,"October 17, 2022",Ohio,Cleveland,"3024 W 25th St",1,0,N/A
2439960,"October 17, 2022",Pennsylvania,Pottstown,"4th St and Johnson St",2,0,N/A
2439106,"October 17, 2022",Illinois,Chicago,"10700 block of S Bensley Ave",1,0,N/A
2439132,"October 17, 2022","South Carolina","Beech Island","124 Spann Hammond Rd",1,0,N/A
2439751,"October 17, 2022",Texas,"San Antonio","1000 block of Locke St",1,0,N/A
2439189,"October 17, 2022",Ohio,Canton,"1600 block of Oakmont St NW",1,1,N/A
2441509,"October 17, 2022",Nevada,"Las Vegas","6200 block of Craigmont Ave",1,0,N/A
2440331,"October 17, 2022",Florida,Bartow,"525 9th St",1,0,N/A
2439957,"October 17, 2022","North Carolina",Hickory,"900 block of 5th St SE",1,0,N/A
2439499,"October 17, 2022","District of Columbia",Washington,"1303 Congress Street SE",2,1,N/A
2439423,"October 17, 2022",Virginia,Woodbridge,"5297 Mansfield Ct",4,0,N/A
2439078,"October 17, 2022",Illinois,Chicago,"6800 block of S Western Ave",1,0,N/A
2439072,"October 17, 2022",Illinois,Chicago,"1500 block of E 62nd S",1,0,N/A
2439515,"October 17, 2022",Missouri,"Kansas City","3901 E 56th Terrace",1,0,N/A
2442661,"October 17, 2022",Montana,Browning,N/A,1,0,N/A
2441170,"October 17, 2022","North Carolina",Stoneville,"Wimbish Rd",1,0,N/A
2440526,"October 17, 2022",Alabama,Birmingham,"7700 block of Sunrise Ln",1,0,N/A
2439046,"October 17, 2022",Massachusetts,Boston,"263 Geneva Ave",1,2,N/A
2440137,"October 17, 2022",Georgia,Winder,"181 Celestial Run",2,1,N/A
2438789,"October 16, 2022",Georgia,Marietta,"Carolina Rd and Massachusetts Ave SW",1,0,N/A
2438904,"October 16, 2022",Texas,"El Paso","8500 block of Dyer St",1,3,N/A
2439544,"October 16, 2022","West Virginia",Fairmont,"Little Mill Fall Rd",1,0,N/A
2438851,"October 16, 2022",Missouri,"Kansas City","N Oak Trafficway and NE Vivion Rd",1,1,N/A
2438836,"October 16, 2022",Illinois,Chicago,"6900 block of S Peoria Ave",1,0,N/A
2440249,"October 16, 2022",Arizona,Yuma,"3300 block of W Fifth St",1,0,N/A
2440421,"October 16, 2022","South Carolina",Ridgeland,"Lady Banks Dr",1,0,N/A
2438934,"October 16, 2022",Oklahoma,"Oklahoma City","1316 SW 25th St",1,0,N/A
2441668,"October 16, 2022",Alaska,"North Pole",N/A,1,0,N/A
2442040,"October 16, 2022",Missouri,"Kansas City","NE 48th St and Randolph Rd",2,0,N/A
2439249,"October 16, 2022",Georgia,Savannah,"Mundy St and Weldon St",1,0,N/A
2438586,"October 16, 2022","District of Columbia",Washington,"2500 block of Pomeroy Rd SE",1,0,N/A
2439301,"October 16, 2022",Michigan,Flint,"2600 block of Prospect St",1,0,N/A
2438975,"October 16, 2022",Tennessee,Knoxville,"2909 Alcoa Hwy",1,2,N/A
2440100,"October 16, 2022",Texas,"San Antonio","Dunton St and Afcoms Way",1,1,N/A
2446743,"October 16, 2022",Louisiana,Gibson,"100 block of Tasha Ct",1,0,N/A
2439184,"October 16, 2022",Pennsylvania,Reading,"2545 N 5th St Hwy",1,0,N/A
2442645,"October 16, 2022",Texas,Houston,"18700 block of Imperial Valley Dr",1,0,N/A
2438638,"October 16, 2022",Florida,Cantonment,"Fishhook Ln",1,1,N/A
2438677,"October 16, 2022",Wisconsin,Milwaukee,"4448 N 65th St",1,1,N/A
2439226,"October 16, 2022",Georgia,Dublin,"427 St Charles Dr",1,0,N/A
2438667,"October 16, 2022",Indiana,"Union Township","600 block of W County Road 100 N",1,0,N/A
2438958,"October 16, 2022",Texas,Dallas,"4800 block of S Buckner Blvd",1,0,N/A
2438480,"October 16, 2022","North Carolina",Charlotte,"7900 block of Shady Oak Trail",1,0,N/A
2438941,"October 16, 2022",Oklahoma,Anadarko,"300 block of W Texas Ave",1,0,N/A
2441451,"October 16, 2022",Michigan,Detroit,"11340 block of Archdale St",1,0,N/A
2438906,"October 16, 2022",Ohio,Elyria,"100 block of Denison Ave",1,1,N/A
2439157,"October 16, 2022",Ohio,Toledo,"1100 block of Oakwood Ave",1,0,N/A
2438544,"October 16, 2022",Indiana,Indianapolis,"6300 block of W 34th St",1,0,N/A
2438918,"October 16, 2022","North Carolina",Benson,"901 W Watson Rd",1,0,N/A
2438762,"October 16, 2022",Delaware,Dover,"100 block of S Bradford St",1,0,N/A
2438458,"October 16, 2022","North Carolina",Selma,"1688 S Pollock St",1,1,N/A
2439186,"October 16, 2022",Ohio,Columbus,"E 11th Ave and N 4th St",1,0,N/A
2438413,"October 16, 2022",Illinois,Chicago,"1816 N Clark St",1,0,N/A
2438609,"October 16, 2022","South Carolina",Greenville,"1010 S Church St Ext",1,0,N/A
2439053,"October 16, 2022",Washington,Bellingham,"2300 block of Valencia St",1,1,N/A
2439038,"October 16, 2022","New Jersey",Union,"2000 block of Morris Ave",1,0,N/A
2439022,"October 16, 2022",Virginia,Richmond,"E Cary St and S 22nd St",1,1,N/A
2439010,"October 16, 2022",Arkansas,Stuttgart,"1100 block of S Grand St",1,0,N/A
2439822,"October 16, 2022",Mississippi,Jackson,"Newton St and Lynch St",1,0,N/A
2438580,"October 16, 2022","New York","New York (Manhattan)","Nagle Ave and Dyckman St",1,1,N/A
2438989,"October 16, 2022",Tennessee,Nashville,"2700 block of Vista Ln",1,0,N/A
2439782,"October 16, 2022","New York",Brooklyn,"715 Dumont Ave",1,0,N/A
2439006,"October 16, 2022",Tennessee,"La Vergne","Almondwood Pl",1,0,N/A
2441221,"October 16, 2022","South Carolina",Sumter,"Millwood Rd",1,0,N/A
2438869,"October 16, 2022",California,"San Diego","5700 block of Adobe Falls Rd",1,0,N/A
2438949,"October 16, 2022",Minnesota,Minneapolis,"1300 Lagoon Ave",1,0,N/A
2439251,"October 16, 2022",Alabama,Birmingham,"100 block of 3rd Ave N",2,0,N/A
2438071,"October 15, 2022",Virginia,Chesapeake,"3000 block of Parkside Dr",1,0,N/A
2438075,"October 15, 2022",Virginia,Norfolk,"900 block of Marshall Ave",1,1,N/A
2440431,"October 15, 2022",Nevada,Reno,"8000 block of Corrigan Way",2,0,N/A
2438275,"October 15, 2022",Missouri,"Cape Girardeau","Bellevue St and N Fountain St",1,0,N/A
2438177,"October 15, 2022",Georgia,"Warner Robins","1126 Watson Blvd",1,0,N/A
2438859,"October 15, 2022",Missouri,"Blue Springs","601 NE Jefferson St",1,1,N/A
2438310,"October 15, 2022",Missouri,"Saint Louis","Cherokee St and Oregon Ave",1,0,N/A
2438394,"October 15, 2022",Louisiana,"New Orleans","1200 block of Delery St",1,0,N/A
2438840,"October 15, 2022",Illinois,Chicago,"8400 block of S Vincennes Ave",1,0,N/A
2440267,"October 15, 2022",Florida,"Fort Lauderdale (Davie)","12500 FL-84",1,0,N/A
2437785,"October 15, 2022",Alabama,Birmingham,"400 2nd Ave N",1,0,N/A
2438121,"October 15, 2022",Colorado,Denver,"900 Dakin St",1,7,N/A
2438604,"October 15, 2022",Indiana,Elkhart,"1200 block of Burr Oak Pl",1,0,N/A
2438783,"October 15, 2022",Georgia,Atlanta,"330 Ardmore Cir",1,0,N/A
2455780,"October 15, 2022","South Carolina","North Charleston","7880 Dorchester Rd",1,0,N/A
2438482,"October 15, 2022",Pennsylvania,Pittsburgh,"300 block of Cedar Ave",3,1,N/A
2438769,"October 15, 2022",Maryland,Newark,"6700 block of Basket Switch Rd",1,0,N/A
2438025,"October 15, 2022",Arizona,Phoenix,"27th Ave and Camelback Rd",1,1,N/A
