,Date,City,State,Latitude,Longitude
1543,2022-10-15,Chicago,Illinois,41.8552425,-87.7105134
1544,2022-10-15,Rimrock,Arizona,34.6357689,-111.790555
1545,2022-10-15,Chicago,Illinois,41.8036769,-87.6431405
1546,2022-10-15,Chicago,Illinois,41.7371574,-87.5461926
1547,2022-10-15,Skykomish,Washington,47.711844,-121.355144
1548,2022-10-15,Kennewick,Washington,46.2051461,-119.1010359
1549,2022-10-15,Spokane,Washington,47.665826,-117.4079178
1550,2022-10-15,Lenore,Idaho,46.6098791,-116.3708064
1551,2022-10-15,Painter,Virginia,37.5507748,-75.807582
1552,2022-10-15,Blytheville,Arkansas,35.9234758,-89.8919067
1553,2022-10-15,Pecks Mill,West Virginia,37.936974,-81.9901589
1554,2022-10-15,Decatur,Arkansas,36.3324308,-94.4756889
1555,2022-10-15,Dallas,Texas,32.7974209,-96.7527848
1556,2022-10-15,Lakeland,Florida,28.0902803,-81.9548027
1557,2022-10-15,Bronx,New York,40.8221375,-73.8956104
1558,2022-10-15,Gardena,California,33.9159838,-118.3185926
1559,2022-10-15,North Charleston,South Carolina,32.8565092,-80.035161
1560,2022-10-14,Kansas City,Missouri,38.9827627,-94.569475
1561,2022-10-14,Bogalusa,Louisiana,30.7814609,-89.8671185
1562,2022-10-14,Indianapolis,Indiana,39.7696912,-86.0925599
1563,2022-10-14,Bay Minette,Alabama,30.8704156,-87.7679872
1564,2022-10-14,Decatur,Georgia,33.7382574,-84.2707654
1565,2022-10-14,Westminster,Colorado,39.8634367,-105.0598134
1566,2022-10-14,Atlanta,Georgia,33.7583571,-84.4387438
1567,2022-10-14,Saint Clair Shores,Michigan,42.4661945,-82.9068035
1568,2022-10-14,Richmond,Virginia,37.5212811,-77.4918409
1569,2022-10-14,Corona (Queens),New York,40.6060883,-73.7590841
1570,2022-10-14,Chicago,Illinois,42.0076929,-87.7055612
1571,2022-10-14,San Antonio,Texas,29.4415562,-98.50317
1572,2022-10-14,Wichita,Kansas,37.6642484,-97.2939029
1573,2022-10-14,San Antonio,Texas,29.4418897,-98.5038542
1574,2022-10-14,Orlando,Florida,28.554706,-81.4085806
1575,2022-10-14,Prospect Heights,Illinois,42.1070752,-87.8991673
1576,2022-10-14,Houston,Texas,29.6189686,-95.2245877
1577,2022-10-14,Cincinnati,Ohio,39.1418058,-84.5496697
1578,2022-10-14,Saint Petersburg,Florida,27.7241611,-82.6801141
1579,2022-10-14,Indianapolis,Indiana,39.7230383,-86.1320712
1580,2022-10-14,Baltimore,Maryland,39.2528195,-76.6508823
1581,2022-10-14,Desert Hot Springs,California,33.9494084,-116.4747459
1582,2022-10-14,Albany,Georgia,31.5890816,-84.1776243
1583,2022-10-14,Hazlehurst,Georgia,31.875433,-82.600976
1584,2022-10-14,Portland,Oregon,45.5297917,-122.6543714
1585,2022-10-14,New Orleans,Louisiana,29.9767811,-90.0481183
1586,2022-10-14,Newport News,Virginia,37.1351961,-76.5481377
1587,2022-10-14,Milwaukee,Wisconsin,43.0836708,-87.9633382
1588,2022-10-14,Milwaukee,Wisconsin,43.0551299,-87.9563985
1589,2022-10-14,Memphis,Tennessee,35.1395945,-89.9646119
1590,2022-10-14,Tulsa,Oklahoma,36.1652523,-95.9921813
1591,2022-10-13,Gautier,Mississippi,30.3806701,-88.6511713
1592,2022-10-13,Memphis,Tennessee,35.2003096,-89.8264607
1593,2022-10-13,Knoxville,Tennessee,35.9835839,-83.894197
1594,2022-10-13,Gainesville,Georgia,34.2646044,-83.8502378
1595,2022-10-13,Detroit,Michigan,42.350148,-83.2453769
1596,2022-10-13,Brooklyn,New York,40.66846,-73.902855
1597,2022-10-13,Conley,Georgia,33.6467224,-84.3366104
1598,2022-10-13,Louisville (Jeffersontown),Kentucky,38.2013905,-85.5768448
1599,2022-10-13,Americus,Georgia,32.0730839,-84.2353207
1600,2022-10-13,Fayetteville,Tennessee,35.1558874,-86.5741485
1601,2022-10-13,Las Vegas,Nevada,36.1147691,-115.1463739
1602,2022-10-13,Kenosha,Wisconsin,42.5776382,-87.8380611
1603,2022-10-13,Chauncey,Georgia,32.0984548,-83.0586852
1604,2022-10-13,Baltimore,Maryland,39.3103314,-76.6412926
1605,2022-10-13,Madison,Tennessee,36.2681363,-86.6834951
1606,2022-10-13,Chicago,Illinois,41.764872,-87.5721638
1607,2022-10-13,Vernal (Maeser),Utah,40.4625294,-109.6090914
1608,2022-10-13,Washington,District of Columbia,38.8949063,-76.934078
1609,2022-10-13,Windsor,Wisconsin,43.1963389,-89.3447417
1610,2022-10-13,Glendale,Arizona,33.530933,-112.1630151
1611,2022-10-13,Raleigh,North Carolina,35.8106339,-78.5391939
1612,2022-10-13,Buckhead,Georgia,33.82543,-84.4274991
1613,2022-10-13,Topeka,Kansas,38.9848731,-95.6869282
1614,2022-10-13,Baltimore,Maryland,39.3414364,-76.6760235
1615,2022-10-13,Lewiston Woodville,North Carolina,36.1060296,-77.1819065
1616,2022-10-13,Philadelphia,Pennsylvania,39.9833599,-75.1709255
1617,2022-10-13,Miami Beach,Florida,25.7902955,-80.1320774
1618,2022-10-13,Central Point,Oregon,42.4284836,-122.9343887
1619,2022-10-13,Philadelphia,Pennsylvania,40.0816544,-75.1721998
1620,2022-10-13,Chicago,Illinois,41.7383892,-87.6248371
1621,2022-10-13,Chicago,Illinois,41.7652833,-87.626907
1622,2022-10-13,Lake Charles,Louisiana,30.2193183,-93.1952078
1623,2022-10-13,Kansas City,Missouri,38.9799646,-94.5670355
1624,2022-10-13,Labelle,Florida,26.7682985,-81.3914051
1625,2022-10-13,Lake,Mississippi,32.3952644,-89.3580992
1626,2022-10-13,Clayton,Louisiana,31.7184746,-91.5380994
1627,2022-10-13,Branchland,West Virginia,38.210693,-82.169482
1628,2022-10-13,Saint Louis,Missouri,38.5834182,-90.2447072
1629,2022-10-12,Decatur,Illinois,39.8583327,-88.9392372
1630,2022-10-12,Oakland,California,37.804146,-122.2772616
1631,2022-10-12,Baton Rouge,Louisiana,30.3624275,-90.996147
1632,2022-10-12,Grandview,Missouri,38.8757215,-94.5001915
1633,2022-10-12,Dublin,Georgia,32.5685892,-82.9276973
1634,2022-10-12,Indianapolis,Indiana,39.8154519,-86.1015675
1635,2022-10-12,Santa Rosa,California,38.441072,-122.606926
1636,2022-10-12,Macon,Georgia,32.8445511,-83.6092186
1637,2022-10-12,Camp Verde,Arizona,34.5268598,-111.8294008
1638,2022-10-12,Brooklyn,New York,40.676318,-73.9293458
1639,2022-10-12,Anaconda,Montana,46.1272449,-112.9232979
1640,2022-10-12,Jacksonville,Florida,30.380936,-81.6799287
1641,2022-10-12,Columbus,Ohio,39.9376806,-83.0969038
1642,2022-10-12,Sanford,North Carolina,35.4675861,-79.1746256
1643,2022-10-12,Des Moines,Iowa,41.557089,-93.673568
1644,2022-10-12,Denver,Colorado,39.6517948,-105.0619571
1645,2022-10-12,Bristol,Connecticut,41.6576746,-72.9036754
1646,2022-10-12,Baltimore,Maryland,39.3060583,-76.6630503
1647,2022-10-12,Baltimore,Maryland,39.2961077,-76.5731266
1648,2022-10-12,Jackson,Mississippi,32.2881534,-90.2634713
1649,2022-10-12,Sacramento,California,38.5001862,-121.4351879
1650,2022-10-12,Pittsburgh (Penn Hills),Pennsylvania,40.4647594,-79.8528655
1651,2022-10-12,Portland,Oregon,45.4062902,-122.537737
1652,2022-10-12,Greenville,North Carolina,35.5809051,-77.3907811
1653,2022-10-12,Williamston,North Carolina,35.9071121,-77.1276405
1654,2022-10-12,Philadelphia,Pennsylvania,39.9663648,-75.1536609
1655,2022-10-12,Jackson,Mississippi,32.2763688,-90.2572616
1656,2022-10-12,Mount Hope,New York,41.434734,-74.536971
1657,2022-10-12,Loon Lake,Washington,48.051629,-117.6140045
1658,2022-10-12,New Orleans,Louisiana,29.9400117,-90.0251965
1659,2022-10-12,Little Rock,Arkansas,34.740463,-92.3235296
1660,2022-10-12,Springfield,Massachusetts,42.1059723,-72.5969239
1661,2022-10-12,Milwaukee,Wisconsin,43.1126176,-88.0551854
1662,2022-10-12,Milwaukee,Wisconsin,43.0111867,-87.9454087
1663,2022-10-12,Redfox,Kentucky,37.209474,-82.9497987
1664,2022-10-12,Milwaukee,Wisconsin,43.1370094,-88.036541
1665,2022-10-12,Inwood,West Virginia,39.3703293,-78.030785
1666,2022-10-12,Detroit,Michigan,42.3547407,-83.0968414
1667,2022-10-12,Billings (Lockwood),Montana,45.7979286,-108.4324722
1668,2022-10-11,Greenville,Mississippi,33.399661,-91.0377029
1669,2022-10-11,Brooklyn,New York,40.6212799,-73.9264523
1670,2022-10-11,Saucier,Mississippi,30.5997676,-89.1691176
1671,2022-10-11,Erwin,North Carolina,35.3337457,-78.6761127
1672,2022-10-11,Chicago,Illinois,41.752592,-87.570192
1673,2022-10-11,High Point (Archdale),North Carolina,35.9085231,-79.939568
1674,2022-10-11,Jacksonville,Florida,30.3420885,-81.7184163
1675,2022-10-11,Cincinnati,Ohio,39.1646371,-84.471511
1676,2022-10-11,North Highlands,California,38.6610383,-121.3577821
1677,2022-10-11,Rocky Mount,North Carolina,35.9262166,-77.8145031
1678,2022-10-11,Portsmouth,Virginia,36.8156076,-76.3413507
1679,2022-10-11,Saint Louis (Ferguson),Missouri,38.7550291,-90.2924452
1680,2022-10-11,Vernon,Texas,34.1527008,-99.2866901
1681,2022-10-11,Wilmington,California,33.7758567,-118.2582096
1682,2022-10-11,Chicago,Illinois,41.6529378,-87.6187854
1683,2022-10-11,Chicago,Illinois,41.751609,-87.5759791
1684,2022-10-11,Saint Paul,Minnesota,44.9584392,-93.131433
1685,2022-10-11,Philadelphia,Pennsylvania,40.0707413,-75.1637269
1686,2022-10-11,Savannah (Garden City),Georgia,32.097046,-81.1462094
1687,2022-10-11,Victoria,Texas,28.814355,-96.9951163
1688,2022-10-11,Mountain View,Hawaii,19.5315424,-155.0881436
1689,2022-10-11,Denver,Colorado,39.6504467,-105.0591891
1690,2022-10-11,Salt Lake City,Utah,40.7387414,-111.8887411
1691,2022-10-11,Miami,Florida,25.8088349,-80.1993606
1692,2022-10-11,Vernon,Texas,34.1537686,-99.262489
1693,2022-10-11,Houston,Texas,29.7287042,-95.4857733
1694,2022-10-11,Houston,Texas,29.6125602,-95.222773
1695,2022-10-11,Seaford,Delaware,38.6359767,-75.7019479
1696,2022-10-11,Portland,Oregon,45.5410625,-122.5783433
1697,2022-10-11,Philadelphia,Pennsylvania,40.0707413,-75.1637269
1698,2022-10-11,Washington,District of Columbia,38.9044956,-76.9735377
1699,2022-10-11,Bloomington,Indiana,39.1876536,-86.5726617
1700,2022-10-11,Conley,Georgia,33.6440971,-84.3152013
1701,2022-10-11,Donaldsonville,Louisiana,30.1028145,-90.9879532
1702,2022-10-11,Pueblo,Colorado,38.278715,-104.646234
1703,2022-10-11,Cherry Hill,New Jersey,39.9263139,-75.0033031
1704,2022-10-11,Birmingham,Alabama,33.59229,-86.7336689
1705,2022-10-11,Gulfport,Mississippi,30.5153373,-89.1714647
1706,2022-10-11,Shreveport,Louisiana,32.5091048,-93.7426075
1707,2022-10-11,Shreveport,Louisiana,32.4624584,-93.8069858
1708,2022-10-11,Lumberton,North Carolina,34.5151362,-78.9708932
1709,2022-10-11,Shreveport,Louisiana,32.514538,-93.7695584
1710,2022-10-11,Grand Rapids,Michigan,42.8837458,-85.6457029
1711,2022-10-11,Philadelphia,Pennsylvania,39.9866518,-75.2272805
1712,2022-10-10,El Centro,California,32.7725683,-115.5534441
1713,2022-10-10,Oklahoma City,Oklahoma,35.4332972,-97.485137
1714,2022-10-10,Delano,California,35.7904095,-119.2681274
1715,2022-10-10,Brooklyn,New York,40.6703413,-73.8633593
1716,2022-10-10,Mims,Florida,28.6701481,-80.8414565
1717,2022-10-10,Maricopa,Arizona,33.0825608,-112.0133396
1718,2022-10-10,Finleyville,Pennsylvania,40.2506887,-80.0030521
1719,2022-10-10,Columbus,Ohio,39.9367107,-83.0963798
1720,2022-10-10,Lancaster,California,34.6738915,-118.1607698
1721,2022-10-10,Trinity,Alabama,34.6037068,-87.0965293
1722,2022-10-10,Bryant,Arkansas,34.6138728,-92.5110323
1723,2022-10-10,Saint Louis,Missouri,38.5939458,-90.2720074
1724,2022-10-10,Checotah,Oklahoma,35.4574923,-95.5265119
1725,2022-10-10,Phoenix,Arizona,33.4661751,-112.1166374
1726,2022-10-10,Franklin,North Carolina,35.2137865,-83.3570802
1727,2022-10-10,Omaha,Nebraska,41.284506,-95.971591
1728,2022-10-10,Detroit,Michigan,42.3860259,-82.9872211
1729,2022-10-10,Columbus,Ohio,39.9677445,-82.9555749
1730,2022-10-10,Boston,Massachusetts,42.3173543,-71.0964124
1731,2022-10-10,Baltimore,Maryland,39.3039319,-76.5810274
1732,2022-10-10,Harmony,Wisconsin,42.74463,-88.9613628
1733,2022-10-10,Detroit,Michigan,42.4245573,-83.2773719
1734,2022-10-10,Augusta,Georgia,33.4189619,-82.0216619
1735,2022-10-10,North Las Vegas,Nevada,36.2032569,-115.1604067
1736,2022-10-10,Milwaukee,Wisconsin,43.1145016,-87.9591139
1737,2022-10-10,Saint Paul,Minnesota,44.96815,-93.0963326
1738,2022-10-10,Colorado Springs,Colorado,38.8517532,-104.8491558
1739,2022-10-10,Vero Beach,Florida,27.6163873,-80.4138838
1740,2022-10-10,Fort Worth,Texas,32.8300561,-97.4049017
1741,2022-10-10,Paterson,New Jersey,40.9180877,-74.1663469
1742,2022-10-10,Philadelphia,Pennsylvania,39.9479633,-75.2194069
1743,2022-10-10,Clarksville,Indiana,38.3317964,-85.759455
1744,2022-10-10,Philadelphia,Pennsylvania,40.0526029,-75.1458913
1745,2022-10-10,Jonesboro,Georgia,33.5192548,-84.3661368
1746,2022-10-10,Baton Rouge,Louisiana,30.4366809,-91.1733618
1747,2022-10-10,Trenton,New Jersey,40.2404048,-74.7505658
1748,2022-10-10,Durant,Mississippi,,
1749,2022-10-10,Jackson,Mississippi,32.2839641,-90.2540464
1750,2022-10-10,Knoxville,Tennessee,35.9764501,-83.8602854
1751,2022-10-10,Houston,Texas,29.7380304,-95.5187147
1752,2022-10-10,Columbus,Georgia,32.4859639,-84.9568866
1753,2022-10-09,Salinas,California,36.667463,-121.6788804
1754,2022-10-09,Inman,South Carolina,35.0189622,-82.0743983
1755,2022-10-09,Greenwood,South Carolina,34.1883947,-82.1466559
1756,2022-10-09,Boca Raton,Florida,26.3954985,-80.1926386
1757,2022-10-09,Decatur,Georgia,33.696999,-84.2672939
1758,2022-10-09,Hammond,Louisiana,30.5159383,-90.4415784
1759,2022-10-09,Stockton,California,37.9457307,-121.2769782
1760,2022-10-09,Church Road,Virginia,37.1855188,-77.6230737
1761,2022-10-09,Miami,Florida,25.7917855,-80.2076211
1762,2022-10-09,Miami,Florida,25.9131598,-80.188945
1763,2022-10-09,Coolidge,Arizona,32.9877353,-111.5445458
1764,2022-10-09,Anderson,Indiana,40.0943885,-85.7084832
1765,2022-10-09,Angola,Indiana,41.6374299,-85.0005047
1766,2022-10-09,San Antonio,Texas,29.3999325,-98.4086351
1767,2022-10-09,Odessa,Texas,31.9519784,-102.3818615
1768,2022-10-09,Jacksonville,Arkansas,34.8698705,-92.1293159
1769,2022-10-09,Columbia,South Carolina,34.12667,-80.9031661
1770,2022-10-09,Richmond,Virginia,37.5435469,-77.417152
1771,2022-10-09,Wilmington,North Carolina,34.1906367,-77.9403066
1772,2022-10-09,Greensboro,North Carolina,36.059653,-79.7678682
1773,2022-10-09,Cleveland (Garfield Heights),Ohio,41.437357,-81.587946
1774,2022-10-09,Fairwood,Maryland,38.95345,-76.7718613
1775,2022-10-09,Killeen,Texas,31.1120001,-97.7337271
1776,2022-10-09,Detroit,Michigan,42.3755864,-83.1682224
1777,2022-10-09,Tampa,Florida,27.951691,-82.4599168
1778,2022-10-09,Birmingham (Midfield),Alabama,33.4571287,-86.9442386
1779,2022-10-09,Philadelphia,Pennsylvania,40.032747,-75.1488915
1780,2022-10-09,Citrus Heights,California,38.680661,-121.2984888
1781,2022-10-09,Fall River,Massachusetts,41.697807,-71.158114
1782,2022-10-09,Memphis,Tennessee,35.0181536,-89.8306936
1783,2022-10-09,Webster,Florida,28.3457905,-82.0554414
1784,2022-10-09,Indianapolis,Indiana,39.7710975,-86.0940217
1785,2022-10-09,Camby,Indiana,39.6180872,-86.2681733
1786,2022-10-09,Reno,Nevada,39.5262784,-119.8078045
1787,2022-10-09,Chester,Pennsylvania,39.8421529,-75.3891163
1788,2022-10-09,Crosby,Texas,29.8538803,-95.0048593
1789,2022-10-09,Little Rock,Arkansas,34.74532,-92.2721163
1790,2022-10-09,Valley Springs,California,38.1159345,-120.8793626
1791,2022-10-09,Birmingham (Ensley),Alabama,33.5116331,-86.8965344
1792,2022-10-09,Warner Robins,Georgia,32.6016055,-83.6381053
1793,2022-10-09,Camas,Washington,45.6848152,-122.3369626
1794,2022-10-09,Decatur,Alabama,34.5890698,-86.9583936
1795,2022-10-09,Rock Island,Illinois,41.4968746,-90.5874724
1796,2022-10-09,Charlotte,North Carolina,35.2306593,-80.7732688
1797,2022-10-09,Lumberton,Texas,30.2316397,-94.1968815
1798,2022-10-09,Wilmington,Delaware,39.7445798,-75.5631838
1799,2022-10-09,Memphis,Tennessee,35.0740037,-89.9014092
1800,2022-10-09,Detroit,Michigan,42.4331059,-83.0641307
1801,2022-10-09,Nashville,Tennessee,36.2353418,-86.7707709
1802,2022-10-09,Chicago,Illinois,41.8764765,-87.6340204
1803,2022-10-09,Jackson,Mississippi,32.2892652,-90.210117
1804,2022-10-09,La Place (Laplace),Louisiana,30.0780375,-90.5051295
1805,2022-10-09,Tacoma,Washington,47.2100021,-122.451082
1806,2022-10-09,Tacoma,Washington,47.184587,-122.434071
1807,2022-10-09,Trenton,New Jersey,40.2226952,-74.7559335
1808,2022-10-09,Cudahy,Wisconsin,42.9566293,-87.8609586
1809,2022-10-09,New Orleans,Louisiana,29.9758999,-90.0469928
1810,2022-10-09,Kingston,Massachusetts,41.9811535,-70.7483716
1811,2022-10-09,Houston,Texas,29.6328206,-95.4968307
1812,2022-10-09,Houston,Texas,29.6035451,-95.4382395
1813,2022-10-09,Henryetta,Oklahoma,35.5403622,-95.9518688
1814,2022-10-08,Antioch,California,38.0002595,-121.8310623
1815,2022-10-08,Houston,Texas,29.6521878,-95.3565571
1816,2022-10-08,Gary,Indiana,41.577093,-87.2999946
1817,2022-10-08,Berkeley,California,37.8678154,-122.259018
1818,2022-10-08,Newport News,Virginia,37.1148512,-76.5175482
1819,2022-10-08,Lumberton,North Carolina,34.6154931,-78.995165
1820,2022-10-08,Lynwood,California,33.9442739,-118.2154497
1821,2022-10-08,Knoxville,Tennessee,35.9897761,-83.8891365
1822,2022-10-08,Avondale,Arizona,33.41336,-112.3234632
1823,2022-10-08,North Highlands,California,38.6804411,-121.3628513
1824,2022-10-08,New Bern,North Carolina,35.1095631,-77.053478
1825,2022-10-08,Norfolk,Virginia,36.875247,-76.2494061
1826,2022-10-08,Roanoke,Virginia,37.2921721,-79.9779682
1827,2022-10-08,Columbia,South Carolina,33.9181155,-81.2290072
1828,2022-10-08,Hurtsboro,Alabama,32.2357685,-85.4420827
1829,2022-10-08,Dallas,Texas,32.7812668,-96.7952882
1830,2022-10-08,Timmonsville,South Carolina,34.011994,-79.8643669
1831,2022-10-08,Naples,Florida,26.2533028,-81.7992439
1832,2022-10-08,Hamilton,Ohio,39.4032791,-84.5344396
1833,2022-10-08,Atlanta,Georgia,33.7410139,-84.4164869
1834,2022-10-08,Anniston,Alabama,33.6831987,-85.8346741
1835,2022-10-08,Eagle Rock,Virginia,37.7702107,-79.7827058
1836,2022-10-08,Massillon,Ohio,40.7956057,-81.4667551
1837,2022-10-08,Philadelphia,Pennsylvania,40.0453409,-75.1643153
1838,2022-10-08,Lagrange,Georgia,33.0294195,-85.0217422
1839,2022-10-08,Suffolk,Virginia,36.7313519,-76.5985632
1840,2022-10-08,Logansport,Indiana,40.742267,-86.3463997
1841,2022-10-08,Indianapolis,Indiana,39.8072483,-86.1070026
1842,2022-10-08,Macon,Georgia,32.8327021,-83.6746295
1843,2022-10-08,Byron,Georgia,32.6465615,-83.7728146
1844,2022-10-08,Nashville,Tennessee,36.1736224,-86.8083622
1845,2022-10-08,Bridgeport,Connecticut,41.1686888,-73.2151692
1846,2022-10-08,Homestead,Florida,25.4892957,-80.4336631
1847,2022-10-08,Hawaiian Gardens,California,33.8240044,-118.0717666
1848,2022-10-08,Chicago,Illinois,41.8771265,-87.723085
1849,2022-10-08,Greensboro,North Carolina,36.0647444,-79.7929818
1850,2022-10-08,Baton Rouge,Louisiana,30.429275,-91.0596596
1851,2022-10-08,Tuscaloosa,Alabama,33.1941371,-87.5743223
1852,2022-10-08,Southern Pines,North Carolina,35.2113855,-79.3926386
1853,2022-10-08,Houston,Texas,29.7183221,-95.321377
1854,2022-10-08,Brighton,Michigan,42.5401299,-83.7932035
1855,2022-10-08,Bellevue,Iowa,42.3147352,-90.4659089
1856,2022-10-08,Columbus,Ohio,40.0094562,-82.9797456
1857,2022-10-08,Fayetteville,North Carolina,35.0826904,-78.8795495
1858,2022-10-08,Denver,Colorado,39.7432987,-104.9874221
1859,2022-10-08,Solvang,California,34.6103653,-120.1011933
1860,2022-10-08,Perris,California,33.8359521,-117.2612506
1861,2022-10-08,Newark,New Jersey,40.7309816,-74.2034255
1862,2022-10-08,New Orleans,Louisiana,29.9841115,-90.0688656
1863,2022-10-08,Newark,New Jersey,40.7709941,-74.1625655
1864,2022-10-08,Memphis,Tennessee,35.1377484,-90.0216077
1865,2022-10-08,Lubbock,Texas,33.4641459,-101.8664075
1866,2022-10-08,La Marque,Texas,29.3981083,-95.0290225
1867,2022-10-08,West Memphis,Arkansas,35.1527643,-90.1645732
1868,2022-10-08,Natchez,Mississippi,31.5601443,-91.3977905
1869,2022-10-08,Philadelphia,Pennsylvania,40.0567617,-75.060786
1870,2022-10-08,Merced,California,37.3036095,-120.4855007
1871,2022-10-07,Oakland,California,37.7727254,-122.2117713
1872,2022-10-07,Corpus Christi,Texas,27.7832841,-97.4019265
1873,2022-10-07,Gustine (Santa Nella),California,37.0986148,-121.0165319
1874,2022-10-07,Tucson,Arizona,32.2159582,-110.9654952
1875,2022-10-07,Oklahoma City,Oklahoma,35.55439,-97.6412913
1876,2022-10-07,Rome,Georgia,34.2266458,-85.1632375
1877,2022-10-07,Columbia,Maryland,39.2070327,-76.8723611
1878,2022-10-07,Tucson,Arizona,32.1860978,-110.9679876
1879,2022-10-07,South Fulton,Georgia,33.5837352,-84.5208407
1880,2022-10-07,Antioch,Tennessee,36.0442697,-86.6621709
1881,2022-10-07,Brooklyn,New York,40.6478685,-73.9557468
1882,2022-10-07,Durham,North Carolina,36.0053326,-78.8666728
1883,2022-10-07,Meherrin,Virginia,,
1884,2022-10-07,Fort Worth,Texas,32.7180244,-97.312316
1885,2022-10-07,Littleton (Lakewood),Colorado,39.654296,-105.0809039
1886,2022-10-07,Memphis,Tennessee,35.1219765,-89.9617796
1887,2022-10-07,Kansas City,Missouri,39.0051135,-94.5530463
1888,2022-10-07,Rochester,New York,43.1623072,-77.5839482
1889,2022-10-07,Chicago,Illinois,41.8781136,-87.6297982
1890,2022-10-07,Concord,North Carolina,35.4146951,-80.6542147
1891,2022-10-07,Detroit,Michigan,42.4005176,-83.253528
1892,2022-10-07,Detroit,Michigan,42.4492745,-82.9718717
1893,2022-10-07,Essington (Tinicum Township),Pennsylvania,39.8631248,-75.304632
1894,2022-10-07,Stone Mountain,Georgia,33.8233441,-84.1083398
